CustomerID,Recency,Frequency,Monetary,Quantity_total,UnitPrice_avg,TotalAmount_total,Total_transaction_total,InvoiceYearMonth_num,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Cluster
13925.0,93,41,561.01,318.0,3.7034146341463416,561.01,561.01,201109,2,3,3,8,At Risk,2
13926.0,23,11,187.60000000000002,104.0,3.410909090909091,187.60000000000002,187.60000000000002,201111,4,1,1,6,Promising,2
13927.0,75,21,348.99,214.0,2.6957142857142857,348.99,348.99,201109,2,2,2,6,Hibernating,2
13928.0,11,27,426.47,129.0,5.061851851851851,426.47,426.47,201111,5,2,3,10,Potential Loyalist,2
13929.0,169,9,607.95,130.0,4.75,607.95,607.95,201106,2,1,3,6,,2
13930.0,58,17,337.34,274.0,1.6405882352941177,337.34,337.34,201110,3,2,2,7,About To Sleep,2
13931.0,96,58,1173.48,701.0,2.028793103448276,1173.48,1173.48,201109,2,4,4,10,At Risk,2
13932.0,295,16,285.8,72.0,5.09375,285.8,285.8,201102,1,2,2,5,Hibernating,2
13933.0,109,23,606.99,205.0,3.4408695652173913,606.99,606.99,201108,2,2,3,7,,2
13934.0,264,31,901.15,390.0,2.9064516129032256,901.15,901.15,201103,1,3,4,8,At Risk,2
13936.0,180,26,374.87,321.0,1.5419230769230767,374.87,374.87,201106,1,2,2,5,Hibernating,2
13937.0,169,9,151.2,114.0,1.6944444444444444,151.2,151.2,201106,2,1,1,4,Hibernating,2
13938.0,35,7,71.66,70.0,1.012857142857143,71.66,71.66,201111,3,1,1,5,About To Sleep,2
13939.0,23,45,531.05,757.0,1.0668888888888888,531.05,531.05,201111,4,3,3,10,Potential Loyalist,2
13940.0,17,49,802.58,474.0,3.0183673469387755,802.58,802.58,201111,4,3,4,11,,2
13941.0,22,45,2655.4,908.0,3.0973333333333333,2655.4,2655.4,201111,4,3,5,12,,2
13946.0,79,11,318.15,217.0,1.679090909090909,318.15,318.15,201109,2,1,2,5,Hibernating,2
13947.0,65,5,90.6,44.0,2.93,90.6,90.6,201110,3,1,1,5,About To Sleep,2
13948.0,361,3,100.19999999999999,40.0,3.8000000000000003,100.19999999999999,100.19999999999999,201012,1,1,1,3,Hibernating,2
13949.0,3,160,2278.6,2241.0,1.456625,2278.6,2278.6,201112,5,5,5,15,Champions,0
13950.0,11,35,649.01,318.0,3.5225714285714287,649.01,649.01,201111,5,3,3,11,Potential Loyalist,2
13951.0,176,39,612.84,357.0,3.048205128205128,612.84,612.84,201106,2,3,3,8,At Risk,2
13952.0,218,137,2998.701,1330.0,3.470153284671533,2998.701,2998.701,201105,1,5,5,11,Can't Lose Them,0
13953.0,7,20,501.93,313.0,2.293,501.93,501.93,201112,5,2,3,10,Potential Loyalist,2
13954.0,2,25,382.82,150.0,3.9307999999999996,382.82,382.82,201112,5,2,2,9,Potential Loyalist,2
13955.0,154,33,291.81,154.0,2.5493939393939393,291.81,291.81,201107,2,3,2,7,,2
13956.0,5,147,938.36,475.0,3.0904761904761906,938.36,938.36,201112,5,5,4,14,Champions,2
13959.0,79,90,583.59,355.0,2.1572222222222224,583.59,583.59,201109,2,4,3,9,At Risk,2
13960.0,21,12,230.22,142.0,2.105,230.22,230.22,201111,4,1,2,7,,2
13962.0,22,11,134.6,87.0,4.196363636363636,134.6,134.6,201111,4,1,1,6,Promising,2
13963.0,308,35,613.44,394.0,3.118,613.44,613.44,201102,1,3,3,7,At Risk,2
13967.0,146,2,69.45,33.0,3.6,69.45,69.45,201107,2,1,1,4,Hibernating,2
13969.0,7,619,7905.11,4031.0,2.5560581583198707,7905.11,7905.11,201112,5,5,5,15,Champions,3
13971.0,19,149,2673.41,1737.0,2.1624161073825503,2673.41,2673.41,201111,4,5,5,14,Loyal Customers,0
13972.0,71,15,189.35,187.0,2.516,189.35,189.35,201109,3,2,1,6,About To Sleep,2
13973.0,287,11,254.25,109.0,3.4427272727272724,254.25,254.25,201102,1,1,2,4,Hibernating,2
13974.0,49,28,413.59000000000003,249.0,2.1967857142857143,413.59000000000003,413.59000000000003,201110,3,2,3,8,Regular Customers,2
13975.0,31,329,2397.16,1592.0,2.1220972644376896,2397.16,2397.16,201111,4,5,5,14,Loyal Customers,0
13976.0,207,10,343.49,133.0,3.478,343.49,343.49,201105,1,1,2,4,Hibernating,2
13978.0,15,15,167.36,225.0,1.2106666666666668,167.36,167.36,201111,4,2,1,7,,2
13979.0,73,54,869.87,639.0,1.8322222222222222,869.87,869.87,201109,2,3,4,9,At Risk,2
13980.0,60,11,169.61,135.0,3.2372727272727273,169.61,169.61,201110,3,1,1,5,About To Sleep,2
13982.0,39,111,1791.11,1065.0,2.223963963963964,1791.11,1791.11,201110,3,4,5,12,Loyal Customers,0
13983.0,30,107,1619.53,1096.0,2.337476635514019,1619.53,1619.53,201111,4,4,4,12,Loyal Customers,0
13984.0,27,16,428.9,247.0,2.10875,428.9,428.9,201111,4,2,3,9,Potential Loyalist,2
13985.0,4,349,7013.2300000000005,3421.0,2.360286532951289,7013.2300000000005,7013.2300000000005,201112,5,5,5,15,Champions,3
13986.0,17,12,208.74,164.0,1.9816666666666667,208.74,208.74,201111,4,1,1,6,Promising,2
13988.0,20,234,3832.29,2762.0,2.5418376068376065,3832.29,3832.29,201111,4,5,5,14,Loyal Customers,0
13989.0,66,41,721.11,608.0,2.2314634146341463,721.11,721.11,201110,3,3,3,9,Needs Attention,2
13990.0,213,16,303.11,169.0,2.66,303.11,303.11,201105,1,2,2,5,Hibernating,2
13991.0,12,82,795.55,848.0,1.5089024390243904,795.55,795.55,201111,5,4,4,13,Champions,2
13992.0,30,5,76.8,64.0,1.17,76.8,76.8,201111,4,1,1,6,Promising,2
13993.0,43,121,3044.51,879.0,4.671652892561983,3044.51,3044.51,201110,3,5,5,13,Loyal Customers,2
13994.0,4,148,2212.64,923.0,3.5127027027027027,2212.64,2212.64,201112,5,5,5,15,Champions,2
13995.0,15,86,1383.99,879.0,2.1711627906976743,1383.99,1383.99,201111,4,4,4,12,Loyal Customers,2
13999.0,10,208,3843.17,2208.0,2.229951923076923,3843.17,3843.17,201111,5,5,5,15,Champions,0
14000.0,211,15,390.18,289.0,1.9493333333333334,390.18,390.18,201105,1,2,2,5,Hibernating,2
14001.0,46,39,1301.58,534.0,3.261794871794872,1301.58,1301.58,201110,3,3,4,10,Regular Customers,2
14002.0,134,47,482.0,739.0,1.8997872340425532,482.0,482.0,201107,2,3,3,8,At Risk,2
14004.0,43,171,4000.61,2321.0,2.537017543859649,4000.61,4000.61,201110,3,5,5,13,Loyal Customers,0
14005.0,10,84,2065.26,1536.0,1.9004761904761907,2065.26,2065.26,201111,5,4,5,14,Champions,0
14006.0,116,30,646.64,405.0,2.089,646.64,646.64,201108,2,3,3,8,At Risk,2
14009.0,198,42,691.8100000000001,365.0,2.776904761904762,691.8100000000001,691.8100000000001,201105,1,3,3,7,At Risk,2
14012.0,278,11,328.8,160.0,2.8318181818181816,328.8,328.8,201103,1,1,2,4,Hibernating,2
14013.0,110,34,456.64,420.0,1.3817647058823528,456.64,456.64,201108,2,3,3,8,At Risk,2
14014.0,77,39,419.98,836.0,0.5679487179487179,419.98,419.98,201109,2,3,3,8,At Risk,2
14015.0,53,20,830.64,301.0,3.107,830.64,830.64,201110,3,2,4,9,Regular Customers,2
14016.0,162,161,3586.06,1861.0,2.975341614906832,3586.06,3586.06,201107,2,5,5,12,Can't Lose Them,0
14019.0,47,66,1181.93,772.0,2.1883333333333335,1181.93,1181.93,201110,3,4,4,11,Loyal Customers,2
14020.0,17,39,629.39,432.0,2.646410256410256,629.39,629.39,201111,4,3,3,10,Potential Loyalist,2
14021.0,155,22,585.7,192.0,4.040909090909091,585.7,585.7,201107,2,2,3,7,,2
14022.0,225,28,427.85,456.0,1.2953571428571429,427.85,427.85,201104,1,2,3,6,,2
14023.0,7,31,573.32,336.0,2.791935483870968,573.32,573.32,201112,5,3,3,11,Potential Loyalist,2
14024.0,122,16,320.95,150.0,3.32625,320.95,320.95,201108,2,2,2,6,Hibernating,2
14027.0,61,6,104.82,62.0,2.143333333333333,104.82,104.82,201110,3,1,1,5,About To Sleep,2
14029.0,63,15,409.41,185.0,3.666,409.41,409.41,201110,3,2,3,8,Regular Customers,2
14030.0,18,242,1805.03,1469.0,2.411694214876033,1805.03,1805.03,201111,4,5,5,14,Loyal Customers,0
14031.0,7,250,10764.220000000001,3168.0,3.9166800000000004,10764.220000000001,10764.220000000001,201112,5,5,5,15,Champions,3
14032.0,2,143,2694.89,1768.0,2.2937762237762236,2694.89,2694.89,201112,5,5,5,15,Champions,0
14034.0,22,86,524.74,366.0,2.1362790697674416,524.74,524.74,201111,4,4,3,11,,2
14035.0,29,66,1278.07,669.0,2.5936363636363637,1278.07,1278.07,201111,4,4,4,12,Loyal Customers,2
14036.0,285,38,601.25,268.0,3.948157894736842,601.25,601.25,201102,1,3,3,7,At Risk,2
14037.0,176,28,146.75,46.0,3.444642857142857,146.75,146.75,201106,2,2,1,5,Hibernating,2
14038.0,78,92,1560.38,965.0,1.917717391304348,1560.38,1560.38,201109,2,4,4,10,At Risk,0
14039.0,33,6,121.75,71.0,2.033333333333333,121.75,121.75,201111,3,1,1,5,About To Sleep,2
14040.0,41,229,3257.7,1445.0,3.596593886462882,3257.7,3257.7,201110,3,5,5,13,Loyal Customers,0
14041.0,266,21,141.41,94.0,1.870952380952381,141.41,141.41,201103,1,2,1,4,Hibernating,2
14044.0,27,206,584.62,304.0,2.2800000000000002,584.62,584.62,201111,4,5,3,12,,2
14045.0,109,6,631.8,162.0,3.9,631.8,631.8,201108,2,1,3,6,,2
14046.0,284,14,97.66,307.0,0.5407142857142857,97.66,97.66,201102,1,2,1,4,Hibernating,2
14047.0,9,32,1202.61,337.0,4.4915625,1202.61,1202.61,201112,5,3,4,12,,2
14048.0,305,85,405.52,267.0,2.1890588235294115,405.52,405.52,201102,1,4,2,7,,2
14049.0,17,478,5188.43,3435.0,2.257510460251046,5188.43,5188.43,201111,4,5,5,14,Loyal Customers,3
14050.0,32,54,746.36,689.0,1.5387037037037037,746.36,746.36,201111,4,3,3,10,Potential Loyalist,2
14051.0,1,210,13895.84,3369.0,4.360476190476191,13895.84,13895.84,201112,5,5,5,15,Champions,3
14052.0,20,56,218.66,89.0,2.7803571428571425,218.66,218.66,201111,4,3,2,9,Potential Loyalist,2
14053.0,124,4,104.12,79.0,1.3775,104.12,104.12,201108,2,1,1,4,Hibernating,2
14054.0,65,6,92.46,62.0,1.5133333333333334,92.46,92.46,201110,3,1,1,5,About To Sleep,2
14055.0,106,10,375.34000000000003,122.0,3.908,375.34000000000003,375.34000000000003,201108,2,1,2,5,Hibernating,2
14056.0,1,1088,7906.33,4240.0,2.6974080882352944,7906.33,7906.33,201112,5,5,5,15,Champions,3
14057.0,24,283,5207.43,3941.0,1.8773144876325087,5207.43,5207.43,201111,4,5,5,14,Loyal Customers,3
14059.0,267,8,155.54999999999998,95.0,2.3125,155.54999999999998,155.54999999999998,201103,1,1,1,3,Hibernating,2
14060.0,5,202,4507.12,3787.0,1.437722772277228,4507.12,4507.12,201112,5,5,5,15,Champions,3
14062.0,10,111,5780.9,2269.0,2.8076576576576575,5780.9,5780.9,201111,5,4,5,14,Champions,0
14064.0,29,77,920.31,795.0,1.5948051948051947,920.31,920.31,201111,4,4,4,12,Loyal Customers,2
14066.0,267,7,136.8,45.0,3.6142857142857143,136.8,136.8,201103,1,1,1,3,Hibernating,2
14067.0,64,52,342.24,310.0,2.5999999999999996,342.24,342.24,201110,3,3,2,8,Regular Customers,2
14068.0,320,24,263.85,73.0,4.008333333333334,263.85,263.85,201101,1,2,2,5,Hibernating,2
14071.0,4,323,1315.19,982.0,2.134953560371517,1315.19,1315.19,201112,5,5,4,14,Champions,0
14073.0,32,13,151.04,130.0,2.1415384615384614,151.04,151.04,201111,4,1,1,6,Promising,2
14075.0,5,43,877.37,703.0,1.7923255813953487,877.37,877.37,201112,5,3,4,12,,2
14076.0,129,44,109.22,79.0,1.7993181818181818,109.22,109.22,201108,2,3,1,6,,2
14077.0,41,42,454.88,247.0,2.554047619047619,454.88,454.88,201110,3,3,3,9,Needs Attention,2
14078.0,102,65,1034.22,310.0,2.5904615384615384,1034.22,1034.22,201108,2,4,4,10,At Risk,2
14079.0,125,12,225.64,205.0,2.3649999999999998,225.64,225.64,201108,2,1,2,5,Hibernating,2
14080.0,33,4,45.599999999999994,48.0,0.95,45.599999999999994,45.599999999999994,201111,3,1,1,5,About To Sleep,2
14081.0,302,150,865.99,583.0,2.7761333333333336,865.99,865.99,201102,1,5,4,10,,2
14082.0,365,29,174.6,101.0,2.556551724137931,174.6,174.6,201012,1,2,1,4,Hibernating,2
14083.0,4,177,965.84,612.0,2.7136158192090396,965.84,965.84,201112,5,5,4,14,Champions,2
14085.0,2,448,4226.75,2933.0,2.2641294642857144,4226.75,4226.75,201112,5,5,5,15,Champions,0
14087.0,3,68,190.84,247.0,1.398235294117647,190.84,190.84,201112,5,4,1,10,,2
14088.0,10,589,38474.37,9612.0,4.626112054329372,38474.37,38474.37,201111,5,5,5,15,Champions,3
14089.0,57,13,143.6,112.0,2.146153846153846,143.6,143.6,201110,3,1,1,5,About To Sleep,2
14090.0,325,1,28.62,27.0,1.06,28.62,28.62,201101,1,1,1,3,Hibernating,2
14092.0,8,214,4041.82,2057.0,2.655327102803738,4041.82,4041.82,201112,5,5,5,15,Champions,0
14093.0,12,100,428.37,373.0,1.5163,428.37,428.37,201111,5,4,3,12,,2
14096.0,4,5111,46581.19,15664.0,3.5801780473488556,46581.19,46581.19,201112,5,5,5,15,Champions,1
14098.0,37,21,147.35,104.0,1.7047619047619047,147.35,147.35,201111,3,2,1,6,About To Sleep,2
14099.0,16,250,2919.59,1963.0,2.48836,2919.59,2919.59,201111,4,5,5,14,Loyal Customers,0
14100.0,138,25,189.25,63.0,3.352,189.25,189.25,201107,2,2,1,5,Hibernating,2
14101.0,74,35,1558.15,893.0,1.73,1558.15,1558.15,201109,2,3,4,9,At Risk,2
14102.0,5,58,889.73,604.0,2.1643103448275864,889.73,889.73,201112,5,4,4,13,Champions,2
14104.0,155,21,107.21,72.0,3.1933333333333334,107.21,107.21,201107,2,2,1,5,Hibernating,2
14105.0,239,74,1227.98,795.0,2.68972972972973,1227.98,1227.98,201104,1,4,4,9,At Risk,2
14107.0,52,123,2615.36,1703.0,2.4940650406504066,2615.36,2615.36,201110,3,5,5,13,Loyal Customers,0
14108.0,31,34,581.86,381.0,2.7226470588235294,581.86,581.86,201111,4,3,3,10,Potential Loyalist,2
14109.0,73,9,144.2,88.0,2.466666666666667,144.2,144.2,201109,2,1,1,4,Hibernating,2
14110.0,4,155,4242.45,1960.0,2.3436774193548384,4242.45,4242.45,201112,5,5,5,15,Champions,0
14111.0,14,10,363.75,185.0,2.93,363.75,363.75,201111,4,1,2,7,,2
14112.0,23,160,2800.09,1578.0,2.3834375000000003,2800.09,2800.09,201111,4,5,5,14,Loyal Customers,0
14113.0,4,34,1084.92,520.0,2.3341176470588234,1084.92,1084.92,201112,5,3,4,12,,2
14114.0,274,15,285.13,101.0,3.926,285.13,285.13,201103,1,2,2,5,Hibernating,2
14116.0,20,72,1319.7,681.0,3.0336111111111115,1319.7,1319.7,201111,4,4,4,12,Loyal Customers,2
14117.0,144,3,90.0,72.0,1.25,90.0,90.0,201107,2,1,1,4,Hibernating,2
14121.0,4,159,2650.13,1920.0,2.074088050314465,2650.13,2650.13,201112,5,5,5,15,Champions,0
14124.0,84,5,48.33,135.0,0.358,48.33,48.33,201109,2,1,1,4,Hibernating,2
14125.0,11,166,2616.73,1628.0,2.7279518072289157,2616.73,2616.73,201111,5,5,5,15,Champions,0
14126.0,8,15,328.27000000000004,178.0,3.044,328.27000000000004,328.27000000000004,201112,5,2,2,9,Potential Loyalist,2
14127.0,123,44,698.01,321.0,3.826590909090909,698.01,698.01,201108,2,3,3,8,At Risk,2
14128.0,61,46,632.5,564.0,1.786304347826087,632.5,632.5,201110,3,3,3,9,Needs Attention,2
14129.0,2,52,1112.16,574.0,2.734423076923077,1112.16,1112.16,201112,5,3,4,12,,2
14130.0,319,66,450.91,236.0,2.693636363636364,450.91,450.91,201101,1,4,3,8,At Risk,2
14132.0,2,200,3240.97,2819.0,1.67325,3240.97,3240.97,201112,5,5,5,15,Champions,0
14133.0,130,28,559.74,339.0,2.6039285714285714,559.74,559.74,201108,2,2,3,7,,2
14135.0,2,134,3629.41,2104.0,2.4519402985074628,3629.41,3629.41,201112,5,5,5,15,Champions,0
14138.0,2,46,965.8800000000001,600.0,2.3260869565217392,965.8800000000001,965.8800000000001,201112,5,3,4,12,,2
14139.0,46,26,352.95,426.0,1.2865384615384616,352.95,352.95,201110,3,2,2,7,About To Sleep,2
14140.0,4,66,925.81,790.0,1.7443939393939394,925.81,925.81,201112,5,4,4,13,Champions,2
14141.0,3,40,909.88,355.0,3.38825,909.88,909.88,201112,5,3,4,12,,2
14142.0,373,22,307.29,301.0,1.725,307.29,307.29,201012,1,2,2,5,Hibernating,2
14143.0,134,7,109.8,30.0,5.057142857142857,109.8,109.8,201107,2,1,1,4,Hibernating,2
14145.0,47,11,1470.15,297.0,4.95,1470.15,1470.15,201110,3,1,4,8,Regular Customers,2
14146.0,9,210,3882.1,2368.0,2.3577142857142857,3882.1,3882.1,201112,5,5,5,15,Champions,0
14147.0,78,5,430.65,103.0,4.15,430.65,430.65,201109,2,1,3,6,,2
14148.0,234,3,104.7,16.0,5.8,104.7,104.7,201104,1,1,1,3,Hibernating,2
14149.0,221,28,436.12,218.0,2.7824999999999998,436.12,436.12,201105,1,2,3,6,,2
14150.0,36,26,636.04,480.0,1.6823076923076923,636.04,636.04,201111,3,2,3,8,Regular Customers,2
14152.0,75,49,613.1,690.0,1.143469387755102,613.1,613.1,201109,2,3,3,8,At Risk,2
14154.0,239,52,975.42,465.0,3.5103846153846154,975.42,975.42,201104,1,3,4,8,At Risk,2
14155.0,266,6,118.75,25.0,5.45,118.75,118.75,201103,1,1,1,3,Hibernating,2
14156.0,10,1395,48304.67,20008.0,3.0558279569892473,48304.67,48304.67,201111,5,5,5,15,Champions,1
14157.0,20,46,416.07,250.0,2.219782608695652,416.07,416.07,201111,4,3,3,10,Potential Loyalist,2
14158.0,40,41,467.64,643.0,1.3926829268292684,467.64,467.64,201110,3,3,3,9,Needs Attention,2
14159.0,20,1175,4571.66,4282.0,1.4743148936170212,4571.66,4571.66,201111,4,5,5,14,Loyal Customers,3
14161.0,216,104,1050.52,450.0,2.9450000000000003,1050.52,1050.52,201105,1,4,4,9,At Risk,2
14162.0,174,25,258.56,121.0,3.6212,258.56,258.56,201106,2,2,2,6,Hibernating,2
14163.0,87,52,1841.66,630.0,4.025576923076923,1841.66,1841.66,201109,2,3,5,10,,2
14164.0,71,29,885.24,588.0,1.5541379310344827,885.24,885.24,201109,3,2,4,9,Regular Customers,2
14165.0,276,24,112.19,53.0,2.9829166666666667,112.19,112.19,201103,1,2,1,4,Hibernating,2
14167.0,39,50,550.34,147.0,4.0654,550.34,550.34,201110,3,3,3,9,Needs Attention,2
14171.0,98,58,345.94,167.0,2.7113793103448276,345.94,345.94,201109,2,4,2,8,,2
14173.0,11,29,383.59000000000003,141.0,3.5217241379310344,383.59000000000003,383.59000000000003,201111,5,2,2,9,Potential Loyalist,2
14174.0,33,26,132.01,94.0,1.843076923076923,132.01,132.01,201111,3,2,1,6,About To Sleep,2
14175.0,60,149,2945.05,1506.0,3.1416107382550336,2945.05,2945.05,201110,3,5,5,13,Loyal Customers,0
14176.0,297,31,562.2,209.0,3.3370967741935487,562.2,562.2,201102,1,3,3,7,At Risk,2
14177.0,86,41,523.4,195.0,3.7441463414634146,523.4,523.4,201109,2,3,3,8,At Risk,2
14178.0,9,318,1564.63,1418.0,1.6516981132075472,1564.63,1564.63,201112,5,5,4,14,Champions,0
14179.0,41,157,676.17,319.0,2.743184713375796,676.17,676.17,201110,3,5,3,11,Regular Customers,2
14180.0,11,240,3692.32,719.0,6.247875,3692.32,3692.32,201111,5,5,5,15,Champions,2
14184.0,67,24,410.59,127.0,4.670416666666667,410.59,410.59,201110,3,2,3,8,Regular Customers,2
14185.0,331,3,35.25,6.0,6.416666666666667,35.25,35.25,201101,1,1,1,3,Hibernating,2
14188.0,31,65,2026.0900000000001,1150.0,1.9527692307692308,2026.0900000000001,2026.0900000000001,201111,4,4,5,13,Loyal Customers,0
14189.0,2,265,4390.77,3477.0,2.0859245283018866,4390.77,4390.77,201112,5,5,5,15,Champions,3
14191.0,2,259,4553.33,3345.0,1.9764864864864866,4553.33,4553.33,201112,5,5,5,15,Champions,3
14193.0,68,42,824.9300000000001,423.0,2.7026190476190477,824.9300000000001,824.9300000000001,201110,3,3,4,10,Regular Customers,2
14194.0,5,579,10749.960000000001,5457.0,3.095146804835924,10749.960000000001,10749.960000000001,201112,5,5,5,15,Champions,3
14195.0,202,7,346.65,113.0,4.8500000000000005,346.65,346.65,201105,1,1,2,4,Hibernating,2
14196.0,107,6,226.42,100.0,3.098333333333333,226.42,226.42,201108,2,1,2,5,Hibernating,2
14198.0,18,39,647.5500000000001,269.0,4.084358974358974,647.5500000000001,647.5500000000001,201111,4,3,3,10,Potential Loyalist,2
14199.0,218,2,130.2,28.0,4.175,130.2,130.2,201105,1,1,1,3,Hibernating,2
14201.0,60,37,671.17,413.0,2.4594594594594597,671.17,671.17,201110,3,3,3,9,Needs Attention,2
14204.0,2,39,143.16,72.0,2.352051282051282,143.16,143.16,201112,5,3,1,9,,2
14205.0,17,24,453.2,204.0,3.9804166666666667,453.2,453.2,201111,4,2,3,9,Potential Loyalist,2
14206.0,239,20,317.65999999999997,276.0,1.5345,317.65999999999997,317.65999999999997,201104,1,2,2,5,Hibernating,2
14208.0,95,10,146.14,114.0,3.247,146.14,146.14,201109,2,1,1,4,Hibernating,2
14209.0,11,87,1872.97,629.0,4.475977011494253,1872.97,1872.97,201111,5,4,5,14,Champions,2
14210.0,106,102,1837.46,751.0,3.537450980392157,1837.46,1837.46,201108,2,4,5,11,,2
14211.0,53,112,2072.55,1123.0,2.6395535714285714,2072.55,2072.55,201110,3,4,5,12,Loyal Customers,0
14212.0,90,9,304.29,243.0,1.2522222222222221,304.29,304.29,201109,2,1,2,5,Hibernating,2
14214.0,31,67,973.27,742.0,2.1213432835820893,973.27,973.27,201111,4,4,4,12,Loyal Customers,2
14215.0,12,108,1744.16,1259.0,2.136388888888889,1744.16,1744.16,201111,5,4,5,14,Champions,0
14216.0,3,59,1688.84,580.0,3.776440677966102,1688.84,1688.84,201112,5,4,4,13,Champions,2
14217.0,2,100,1804.0800000000002,602.0,4.7025,1804.0800000000002,1804.0800000000002,201112,5,4,5,14,Champions,2
14218.0,43,12,169.48000000000002,160.0,1.4400000000000002,169.48000000000002,169.48000000000002,201110,3,1,1,5,About To Sleep,2
14219.0,4,7,88.44,78.0,2.1814285714285715,88.44,88.44,201112,5,1,1,7,New Customers,2
14220.0,247,21,556.35,227.0,3.3961904761904766,556.35,556.35,201104,1,2,3,6,,2
14221.0,42,193,3154.07,2089.0,2.6576683937823833,3154.07,3154.07,201110,3,5,5,13,Loyal Customers,0
14222.0,177,41,641.24,556.0,1.6470731707317074,641.24,641.24,201106,2,3,3,8,At Risk,2
14223.0,92,60,944.19,564.0,3.5215,944.19,944.19,201109,2,4,4,10,At Risk,2
14224.0,110,113,863.04,432.0,3.1095575221238936,863.04,863.04,201108,2,4,4,10,At Risk,2
14226.0,29,66,1707.69,920.0,2.5345454545454547,1707.69,1707.69,201111,4,4,4,12,Loyal Customers,2
14227.0,26,175,3287.5,1802.0,2.663542857142857,3287.5,3287.5,201111,4,5,5,14,Loyal Customers,0
14229.0,52,40,1274.43,521.0,2.88625,1274.43,1274.43,201110,3,3,4,10,Regular Customers,2
14231.0,184,50,845.76,409.0,2.8176,845.76,845.76,201106,1,3,4,8,At Risk,2
14232.0,43,115,1877.95,1617.0,1.7655652173913043,1877.95,1877.95,201110,3,4,5,12,Loyal Customers,0
14233.0,49,35,1182.6000000000001,512.0,2.7905714285714285,1182.6000000000001,1182.6000000000001,201110,3,3,4,10,Regular Customers,2
14234.0,22,147,733.11,827.0,1.57578231292517,733.11,733.11,201111,4,5,3,12,,2
14235.0,75,79,2341.86,1410.0,1.9743037974683544,2341.86,2341.86,201109,2,4,5,11,,0
14236.0,81,15,459.12,284.0,2.0353333333333334,459.12,459.12,201109,2,2,3,7,,2
14237.0,373,9,129.95000000000002,38.0,5.105555555555556,129.95000000000002,129.95000000000002,201012,1,1,1,3,Hibernating,2
14238.0,326,8,136.25,106.0,1.98125,136.25,136.25,201101,1,1,1,3,Hibernating,2
14239.0,43,112,2311.75,993.0,3.364732142857143,2311.75,2311.75,201110,3,4,5,12,Loyal Customers,0
14240.0,30,42,865.14,418.0,3.1611904761904763,865.14,865.14,201111,4,3,4,11,,2
14241.0,184,10,213.70000000000002,146.0,1.955,213.70000000000002,213.70000000000002,201106,1,1,2,4,Hibernating,2
14242.0,235,16,264.25,123.0,3.21125,264.25,264.25,201104,1,2,2,5,Hibernating,2
14243.0,9,141,2486.98,1149.0,3.6027659574468087,2486.98,2486.98,201112,5,5,5,15,Champions,0
14245.0,220,108,1659.2,976.0,2.8646296296296296,1659.2,1659.2,201105,1,4,4,9,At Risk,0
14246.0,111,75,1423.23,741.0,2.8381333333333334,1423.23,1423.23,201108,2,4,4,10,At Risk,2
14247.0,278,20,126.62,47.0,3.4045,126.62,126.62,201103,1,2,1,4,Hibernating,2
14248.0,318,8,278.58,102.0,2.9275,278.58,278.58,201101,1,1,2,4,Hibernating,2
14250.0,7,111,1890.96,1179.0,2.4556756756756757,1890.96,1890.96,201112,5,4,5,14,Champions,0
14251.0,2,78,2400.81,1358.0,2.0692307692307694,2400.81,2400.81,201112,5,4,5,14,Champions,0
14256.0,260,53,933.0600000000001,414.0,3.692452830188679,933.0600000000001,933.0600000000001,201103,1,3,4,8,At Risk,2
14257.0,64,106,2705.76,1369.0,2.447358490566038,2705.76,2705.76,201110,3,4,5,12,Loyal Customers,0
14258.0,9,111,7200.56,2403.0,3.6363063063063064,7200.56,7200.56,201111,5,4,5,14,Champions,0
14259.0,142,5,119.1,68.0,2.7399999999999998,119.1,119.1,201107,2,1,1,4,Hibernating,2
14261.0,51,52,1032.55,396.0,4.208269230769231,1032.55,1032.55,201110,3,3,4,10,Regular Customers,2
14262.0,8,143,2534.09,1597.0,2.083706293706294,2534.09,2534.09,201112,5,5,5,15,Champions,0
14264.0,155,17,319.67,70.0,6.052352941176471,319.67,319.67,201107,2,2,2,6,Hibernating,2
14265.0,109,31,460.93,330.0,4.116129032258065,460.93,460.93,201108,2,3,3,8,At Risk,2
14267.0,163,55,1330.44,530.0,3.677454545454545,1330.44,1330.44,201106,2,3,4,9,At Risk,2
14270.0,332,29,461.65000000000003,197.0,4.051724137931035,461.65000000000003,461.65000000000003,201101,1,2,3,6,,2
14271.0,226,10,107.42,88.0,2.246,107.42,107.42,201104,1,1,1,3,Hibernating,2
14272.0,74,33,403.76,496.0,1.9296969696969697,403.76,403.76,201109,2,3,2,7,,2
14273.0,51,29,559.97,264.0,2.4848275862068965,559.97,559.97,201110,3,2,3,8,Regular Customers,2
14276.0,99,64,1094.99,744.0,2.09203125,1094.99,1094.99,201109,2,4,4,10,At Risk,2
14277.0,15,222,3673.62,1665.0,3.31454954954955,3673.62,3673.62,201111,4,5,5,14,Loyal Customers,0
14280.0,197,8,122.63999999999999,52.0,4.02125,122.63999999999999,122.63999999999999,201105,1,1,1,3,Hibernating,2
14282.0,3,154,3231.03,2229.0,1.5909090909090908,3231.03,3231.03,201112,5,5,5,15,Champions,0
